X,Y,FID,Settlement,Village,FacilityTy,ManagingOr,Donor,Altitude
36.84409333,-1.26471,803,Mathare,Kiamutisya,Waste collection bin / open dumping area,Community group,Norway embassy,1635.3
36.84423667,-1.264893333,804,Mathare,Kiamutisya,Flood light,County government, ,1635.6
36.84525167,-1.264501667,805,Mathare,Kiamutisya,Flood light,County government, ,1664.7
36.845075,-1.264416667,806,Mathare,Kiamutisya,Health facility,NGO, ,1664.7
36.84515333,-1.264641667,807,Mathare,Kiamutisya,Local organization/ NGO office,Missing Values, ,1664.7
36.84374167,-1.265453333,808,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1659.3
36.844035,-1.265111667,809,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1638.1
36.84377833,-1.26501,810,Mathare,Kiamutisya,Religious facility,Missing Values, ,1638.1
36.84416833,-1.26525,811,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1638.1
36.84413167,-1.265496667,812,Mathare,Kiamutisya,Public space,Community group, ,1649.2
36.84419167,-1.265396667,813,Mathare,Kiamutisya,Flood light,Community group,Philip,1649.2
36.844185,-1.265508333,814,Mathare,Kiamutisya,Flood light,County government, ,1652.1
36.845025,-1.265036667,815,Mathare,Kiamutisya,Health facility,Individual (eg business owner), ,1655
36.84521667,-1.264985,816,Mathare,Kiamutisya,Water point,Individual (eg business owner), ,1654.7
36.84490167,-1.266273333,817,Mathare,Kiamutisya,Waste collection bin / open dumping area,County government, ,1659.1
36.84565667,-1.266043333,818,Mathare,Kiamutisya,Flood light,County government, ,1675.5
36.84559833,-1.2662,819,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1675.4
36.84558667,-1.266193333,820,Mathare,Kiamutisya,Pharmacy / chemist,Missing Values, ,1675.5
36.84574167,-1.265805,821,Mathare,Kiamutisya,Hand washing facility,Community group, ,1675.4
36.84542667,-1.265366667,822,Mathare,Kiamutisya,Education Facility,Individual (eg business owner), ,1673.4
36.84482667,-1.26543,823,Mathare,Kiamutisya,Religious facility,Missing Values, ,1673.3
36.84390333,-1.265518333,824,Mathare,Kiamutisya,Market,Individual (eg business owner), ,1676
36.84407833,-1.264853333,825,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Community group, ,1647.6
36.84428833,-1.264118333,826,Mathare,Kiamutisya,Water point,Individual (eg business owner), ,1646.3
36.84404,-1.264955,827,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1670.9
36.84432167,-1.264853333,828,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1670.9
36.844035,-1.26493,829,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1672.6
36.84399167,-1.265003333,830,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1672.2
36.84399833,-1.26496,831,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1672.1
36.843995,-1.26485,832,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1661
36.84411333,-1.265161667,833,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1663.7
36.84401333,-1.264661667,834,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1673.8
36.84400333,-1.264575,835,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1673.8
36.84401333,-1.264665,836,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1673.7
36.84535667,-1.264608333,837,Mathare,Kiamutisya,Health facility,Individual (eg business owner), ,1658.4
36.84546167,-1.264976667,838,Mathare,Kiamutisya,Education Facility,Individual (eg business owner), ,1637.6
36.845335,-1.265316667,839,Mathare,Kiamutisya,Health facility,Individual (eg business owner), ,1637.7
36.84530167,-1.265436667,840,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1630.2
36.84542,-1.265578333,841,Mathare,Kiamutisya,Market,Individual (eg business owner), ,1640.8
36.84545667,-1.26564,842,Mathare,Kiamutisya,Education Facility,Individual (eg business owner), ,1640.5
36.84595333,-1.265721667,843,Mathare,Kiamutisya,Hand washing facility,Community group, ,1644
36.84460333,-1.26638,844,Mathare,Kiamutisya,Waste collection bin / open dumping area,Other, ,1709.7
36.84392667,-1.265348333,845,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1639.4
36.84402833,-1.265356667,846,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1639.3
36.84393,-1.265181667,847,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1639.3
36.84362667,-1.264766667,848,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1643.1
36.84369667,-1.265053333,849,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1673.3
36.84395333,-1.265481667,850,Mathare,Kiamutisya,Religious facility,Missing Values, ,1678
36.84415667,-1.265815,851,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1498
36.84468333,-1.265158333,852,Mathare,Kiamutisya,Pharmacy / chemist,Missing Values, ,1686.4
36.844315,-1.26509,853,Mathare,Kiamutisya,Water point,Individual (eg business owner), ,1686.3
36.844765,-1.266301667,854,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1644.1
36.84472333,-1.266388333,855,Mathare,Kiamutisya,Flood light,County government, ,1645.5
36.84536667,-1.266065,856,Mathare,Kiamutisya,Flood light,County government, ,1660.8
36.84552333,-1.266473333,857,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1760.2
36.84558833,-1.266293333,858,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1760.1
36.84408,-1.265488333,859,Mathare,Kiamutisya,Market,Individual (eg business owner), ,1673.3
36.843965,-1.26527,860,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1661.2
36.84411667,-1.264956667,861,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1661.7
36.84410667,-1.265268333,862,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1652.1
36.84400667,-1.263043333,863,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1264.7
36.845835,-1.265911667,864,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1265.4
36.84570333,-1.266481667,865,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1265.5
36.84610833,-1.265688333,866,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1265.9
36.84529333,-1.264945,867,Mathare,Kiamutisya,Flood light,County government, ,1650.4
36.84535,-1.264875,868,Mathare,Kiamutisya,Religious facility,Missing Values, ,1655.3
36.84545667,-1.265135,869,Mathare,Kiamutisya,Water point,Individual (eg business owner), ,1655.4
36.84523,-1.26541,870,Mathare,Kiamutisya,Market,Individual (eg business owner), ,1643.8
36.84544667,-1.265455,871,Mathare,Kiamutisya,Pharmacy / chemist,Missing Values, ,1639.2
36.84558667,-1.265563333,872,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1678.4
36.84568167,-1.26573,873,Mathare,Kiamutisya,Education Facility,Individual (eg business owner), ,1678.3
36.84546,-1.266108333,874,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1645.3
36.84462333,-1.265835,875,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1645.3
36.84440333,-1.265706667,876,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1645.4
36.84360667,-1.26518,877,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1644.9
36.84402667,-1.265068333,878,Mathare,Kiamutisya,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1665.8
36.84410333,-1.26505,879,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1663.8
36.84456,-1.26546,880,Mathare,Kiamutisya,Waste collection bin / open dumping area,Individual (eg business owner), ,1514.6
36.843955,-1.265016667,881,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner), ,1666.8
36.84905167,-1.265248333,882,Mathare,Kiamutisya,Public space,Individual (eg business owner),Nigeria sacco,1676.8
36.84592833,-1.265818333,883,Mathare,Kiamutisya,Hand washing facility,No one Individual (eg business owner),Peter,1778.6
36.84493167,-1.265646667,884,Mathare,Kiamutisya,Hand washing facility,UN Agency,UNHABITAT,1778.3
36.84441333,-1.266013333,885,Mathare,Kiamutisya,Hand washing facility,Community group,UNHABITAT,1778.3
36.84376667,-1.265696667,886,Mathare,Kiamutisya,Hand washing facility,Individual (eg business owner),Maria,1777
36.84361,-1.26533,887,Mathare,Kiamutisya,Hand washing facility,Community group,UNHABITAT,1777
36.84430667,-1.265493333,888,Mathare,Kiamutisya,Health facility,Individual (eg business owner),Caroline,1775.6
36.84423667,-1.265548333,889,Mathare,Kiamutisya,Public space,Community group,UNHABITAT,1658.7
36.86314976,-1.260428502,890,Mathare,Kwa Kariuki,Hand washing facility,Individual (eg business owner),Coalition For Grassroots Human Rights Defenders Kenya,1599.62369
36.86332825,-1.259428911,891,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),Coalition For Grassroots Human Rights Defenders Kenya,1617.5235
36.8633852,-1.259565128,892,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),He made himself,1614.732765
36.86312732,-1.25890244,893,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),She took from her house,1609.820076
36.86310474,-1.258796772,894,Mathare,Mabatini,Communal sanitation facility (eg toilet),Community group,"Group income generating activities, savings and members contributions",1604.473497
36.86377528,-1.257996283,895,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),Community group,"Members contribution, Income Generating Activity and Savings",1594.929685
36.85641792,-1.264635583,896,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Community group,Not applicable,1604.874
36.85663173,-1.265414567,897,Mathare,Mathare 3a,Hand washing facility,No one,Cpn,1620.182
36.85556452,-1.26542165,898,Mathare,Mathare 3a,Hand washing facility,Community group,Un habitat,1622.537
36.85516797,-1.265842167,899,Mathare,Mathare 3a,Transport stops (matatus/ boda-boda) - formal & informal,Community group,Not applicable,1619.183
36.85515042,-1.26529075,900,Mathare,Mathare 3a,Hand washing facility,Community group,Ostin,1625.491
36.85613655,-1.26536805,901,Mathare,Mathare 3a,Pharmacy / chemist,Missing Values, ,1630.091
36.85667717,-1.264476533,902,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Shofco,1599.549
36.85705318,-1.264522083,903,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Cpn,1620.266
36.85500647,-1.264644883,904,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),MCA,1613.891
36.85547853,-1.264817833,905,Mathare,Mathare 3a,Water point,Individual (eg business owner),Francis mbira,1618.28
36.85660048,-1.264983317,906,Mathare,Mathare 3a,Water point,Community group,Wilfred oluoch odalo MCA mabatini,1613.46
36.8572745,-1.264729067,907,Mathare,Mathare 3a,Water point,Individual (eg business owner),Jerita awor,1617.395
36.85570703,-1.265335517,908,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Francis mogambi stephen,1614.912
36.856124,-1.265387317,909,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Not applicable,1620.21
36.85665868,-1.264875333,910,Mathare,Mathare 3a,Waste collection bin / open dumping area,No one,Not applicable,1622.727
36.8583376,-1.264329867,911,Mathare,Mathare 3c,Hand washing facility,Individual (eg business owner),Shofco,1608.958
36.85843007,-1.264426883,912,Mathare,Mathare 3c,Transport stops (matatus/ boda-boda) - formal & informal,Community group,Not applicable,1589.424
36.86377662,-1.257985579,913,Mathare,Mathare 4a,Public space,Community group,"Members contribution, Savings and Income Generating Activity",1579.9276
36.85796128,-1.265796433,914,Mathare,Mathare 3c,Hand washing facility,Community group,MCA mabatini,1614.68
36.85851092,-1.265742833,915,Mathare,Mathare 3c,Juakali/ artisan shade / garage,Missing Values, ,1615.297
36.85861187,-1.265607317,916,Mathare,Mathare 3c,Hand washing facility,Individual (eg business owner),Not applicable,1611.331
36.85863208,-1.265647833,917,Mathare,Mathare 3c,Hand washing facility,Individual (eg business owner),Stanley ruirii,1615.222
36.85780482,-1.2644201,918,Mathare,Mathare 3c,Hand washing facility,Community group,Mungano wa bondeni,1603.978
36.85829943,-1.264695917,919,Mathare,Mathare 3c,Communal sanitation facility (eg toilet),Community group,Magret wanjiru,1600.693
36.85767243,-1.26461885,920,Mathare,Mathare 3c,Communal sanitation facility (eg toilet),Community group,Not applicable,1613.242
36.85877688,-1.264484417,921,Mathare,Mathare 3c,Hand washing facility,Individual (eg business owner),USAID,1549.133
36.8590748,-1.2644557,922,Mathare,Mathare 3c,Water point,Individual (eg business owner),Wamboi karioki,1609.449
36.85968925,-1.26423835,923,Mathare,Mathare 3c,Hand washing facility,Individual (eg business owner),Not applicable,1613.4
36.85968912,-1.263478533,924,Mathare,Mathare 3c,Hand washing facility,Community group,Unicef,1604.222
36.861075,-1.262196667,925,Mathare,Mashimoni No.10,Social hall / community centre / resource centre,No one,National youth service,1632.2
36.86073,-1.261993333,926,Mathare,Mashimoni No.10,Water point,Community group,M. C. A Wilfred Oluoch,1632.6
36.86065167,-1.26211,927,Mathare,Mashimoni No.10,Communal sanitation facility (eg toilet),Individual (eg business owner),Fresh life,1634.8
36.8607,-1.262155,928,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Not applicable,1634.7
36.860555,-1.261855,929,Mathare,Mashimoni No.10,Communal sanitation facility (eg toilet),Individual (eg business owner),Not applicable,1635.9
36.86025333,-1.261108333,930,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Not applicable,1617.8
36.86009833,-1.263348333,931,Mathare,Mashimoni No.10,Religious facility,Missing Values, ,1645
36.86047333,-1.263411667,932,Mathare,Mashimoni No.10,Water point,Community group,Members contribution,1644.2
36.86080833,-1.263323333,933,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Individual investment,1644.3
36.86103833,-1.263366667,934,Mathare,Mashimoni No.10,Religious facility,Missing Values, ,1644.1
36.86046667,-1.262893333,935,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Individual investment,1644
36.86052833,-1.262681667,936,Mathare,Mashimoni No.10,Communal sanitation facility (eg toilet),Individual (eg business owner),Not applicable,1642.3
36.86033,-1.262,937,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Not applicable,1614.8
36.86107167,-1.262866667,938,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Wilfred oluoch M.C. A,1661
36.86032,-1.26196,939,Mathare,Mashimoni No.10,Communal sanitation facility (eg toilet),Individual (eg business owner),Personal investment,1614.8
36.86053,-1.262608333,940,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Not applicable,1641.9
36.86122333,-1.263348333,941,Mathare,Mashimoni No.10,Pharmacy / chemist,Missing Values, ,1658.9
36.86136,-1.263581667,942,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Not applicable,1659
36.85966167,-1.263418333,943,Mathare,Mashimoni No.10,Communal sanitation facility (eg toilet),Individual (eg business owner),National government,1623.2
36.86009833,-1.261935,944,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),Individual (eg business owner),Not applicable,1618.3
36.86002167,-1.26176,945,Mathare,Mathare 4a,Water point,Individual (eg business owner),Not applicable,1623
36.86003,-1.26152,946,Mathare,Mathare 4a,Hand washing facility,NGO,Shining hope for community,1624.8
36.860445,-1.2611,947,Mathare,Mathare 4a,Water point,Individual (eg business owner),Not applicable,1639.9
36.86046,-1.260998333,948,Mathare,Mathare 4a,Social hall / community centre / resource centre,Individual (eg business owner),Individual investment,1616.3
36.86481095,-1.260132609,949,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),They bought it for their hotel business,1617.307215
36.86273833,-1.2613,950,Mathare,Mashimoni,Hand washing facility,Individual (eg business owner),Not applicable,1652.7
36.86249,-1.261266667,951,Mathare,Mashimoni,Hand washing facility,Other,Not applicable,1651.3
36.862625,-1.261186667,952,Mathare,Mashimoni,Education Facility,Individual (eg business owner) NGO,Not applicable,1651
36.86221,-1.261285,953,Mathare,Mashimoni,Public space,Private company,Not applicable,1595.6
36.86252167,-1.261573333,954,Mathare,Mashimoni,Water point,Individual (eg business owner),Not applicable,1635
36.86214833,-1.261425,955,Mathare,Mashimoni,Water point,Community group,Not applicable,1634.4
36.86213667,-1.26143,956,Mathare,Mashimoni,Hand washing facility,Community group,MP Oluoch,1643.8
36.86207333,-1.261221667,957,Mathare,Mashimoni,Social hall / community centre / resource centre,Community group,Not applicable,1643.8
36.86217167,-1.26142,958,Mathare,Mashimoni,Religious facility,Missing Values, ,1639.5
36.86180333,-1.261026667,959,Mathare,Mashimoni,Water point,Individual (eg business owner),Not applicable,1588.9
36.86155667,-1.26105,960,Mathare,Mashimoni,Hand washing facility,No one,Not applicable,1590.4
36.86152833,-1.26132,961,Mathare,Mashimoni,Public space,County government,Not applicable,1594.2
36.86195833,-1.261815,962,Mathare,Mashimoni,Water point,Individual (eg business owner),Not applicable,1594.7
36.86200667,-1.261758333,963,Mathare,Mashimoni,Pharmacy / chemist,Missing Values, ,1594.8
36.85732833,-1.265368333,964,Mathare,Mashimoni,Hand washing facility,Individual (eg business owner),Not applicable,1643.7
36.85907167,-1.264148333,965,Mathare,Mashimoni No.10,Water point,Individual (eg business owner),Not applicable,1649.4
36.85907167,-1.26414,966,Mathare,Mashimoni No.10,Hand washing facility,Individual (eg business owner),Not applicable,1649.3
36.86036333,-1.262418333,967,Mathare,Mashimoni No.10,Communal sanitation facility (eg toilet),NGO,Not applicable,1554.7
36.86071167,-1.262286667,968,Mathare,Mashimoni,Communal sanitation facility (eg toilet),NGO,Not applicable,1556
36.86087,-1.26218,969,Mathare,Mashimoni No.10,Water point,County government  Community group,MCA Wilfred odalo,1563.6
36.860865,-1.2622,970,Mathare,Mashimoni No.10,Communal sanitation facility (eg toilet),Community group,MCA wilfred,1563.7
36.86137333,-1.261948333,971,Mathare,Mashimoni,Communal sanitation facility (eg toilet),Community group,Not applicable,1583.7
36.86179167,-1.261931667,972,Mathare,Mashimoni,Water point,Individual (eg business owner),Not applicable,1584
36.86335333,-1.262601667,973,Mathare,Mashimoni,Water point,Individual (eg business owner),Not applicable,1663
36.85653696,-1.2650152,974,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Mama peter,1631.417847
36.85512675,-1.26387794,975,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Gitonga,1629.896118
36.85653696,-1.2650152,976,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Mama Mwas,1631.417847
36.85523777,-1.26426951,977,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),CPN,1629.527832
36.85701154,-1.26560461,978,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Community group,County government,1631.764648
36.85718999,-1.26562164,979,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Individual (eg business owner),Willis Mbatia,1629.527832
36.85698629,-1.26557583,980,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Michael Otieno,1631.939453
36.85698477,-1.26557394,981,Mathare,Mathare 3a,Water point,Individual (eg business owner),Titi la mama,1631.983765
36.85698572,-1.26557493,982,Mathare,Mathare 3a,Water point,Community group,County,1631.881348
36.85496882,-1.26391384,983,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Chege,1626.584106
36.85504396,-1.26381334,984,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Mbithi,1622.760376
36.85517548,-1.26557374,985,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Musyoki,1635.28186
36.85517548,-1.26557374,986,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Mama cinthia,1635.28186
36.85484474,-1.26457981,987,Mathare,Mathare 3a,Hand washing facility,Missing Values,UNICEF,1630.781603
36.85484474,-1.26457981,988,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Agustas wanyina,1630.781603
36.85517031,-1.26381417,989,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Judy monini,1630.408936
36.85517031,-1.26381417,990,Mathare,Mathare 3a,Water point,Individual (eg business owner),Francis mbera,1630.408936
36.85517031,-1.26381417,991,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Mama katumbe,1630.408936
36.85517031,-1.26381417,992,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Individual (eg business owner),Baba kuche,1630.408936
36.85517031,-1.26381417,993,Mathare,Mathare 3a,Hand washing facility,Individual (eg business owner),Naomi,1630.408936
36.85653696,-1.2650152,994,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Individual (eg business owner),Wamuyu,1631.417847
36.85653696,-1.2650152,995,Mathare,Mathare 3a,Social hall / community centre / resource centre,Other,Bondeni properties,1631.417847
36.85653696,-1.2650152,996,Mathare,Mathare 3a,Communal sanitation facility (eg toilet),Community group,Fresh life,1631.417847
36.86506,-1.260628333,997,Mathare,Mabatini,Hand washing facility,Individual (eg business owner),David,1681.2
36.85494333,-1.262193333,998,Mathare,Mathare 4b,Water point,National government,County government,1595.9
36.855015,-1.26222,999,Mathare,Gitathuru,Public space,County government,Gitathuru,1642.8
36.85457833,-1.261771667,1000,Mathare,Kosovo,Flood light,County government,City council,1639.9
36.854485,-1.261626667,1001,Mathare,Kosovo,Communal sanitation facility (eg toilet),Community group,Pasaris,1639.5
36.85456833,-1.261426667,1002,Mathare,Gitathuru,Social hall / community centre / resource centre,Individual (eg business owner),Razem foundation,1638.7
36.85447,-1.261298333,1003,Mathare,Gitathuru,Social hall / community centre / resource centre,NGO,Canada mathare education trust,1638.5
36.853675,-1.26086,1004,Mathare,Gitathuru,Hand washing facility,County government,County government,1628.6
36.85378167,-1.260795,1005,Mathare,Gitathuru,Public space,Community group,Gitathuru community,1630.1
36.85412,-1.260603333,1006,Mathare,Gitathuru,Water point,NGO,Water is life,1629.5
36.85405333,-1.260385,1007,Mathare,Gitathuru,Flood light,NGO,Pasaris,1628
36.85417833,-1.260283333,1008,Mathare,Gitathuru,Water point,Individual (eg business owner),Private,1629.4
36.85434333,-1.260531667,1009,Mathare,Gitathuru,Other,County government,Oluoch,1629.1
36.85469167,-1.260838333,1010,Mathare,Gitathuru,Water point,Individual (eg business owner),Caroline,1665.1
36.85450167,-1.260821667,1011,Mathare,Gitathuru,Hand washing facility,Community group,Serve the children,1669.1
36.85474,-1.261158333,1012,Mathare,Gitathuru,Water point,Individual (eg business owner),Jerald,1668.9
36.85531167,-1.26176,1013,Mathare,Gitathuru,Communal sanitation facility (eg toilet),Individual (eg business owner),Gitathuru youth group,1639.9
36.85523,-1.261811667,1014,Mathare,Gitathuru,Communal sanitation facility (eg toilet),Community group,The youngest star,1640.4
36.855165,-1.262268333,1015,Mathare,Gitathuru,Water point,Individual (eg business owner),Chris,1640.9
36.84549333,-1.266453333,1016,Mathare,Village 1,Flood light,County government, ,1588.7
36.84614,-1.266413333,1017,Mathare,Village 1,Market,Individual (eg business owner), ,1588.7
36.84537667,-1.265208333,1018,Mathare,Kiamutisya,Health facility,Individual (eg business owner),None,1623.4
36.854685,-1.26184,1019,Mathare,Gitathuru,Hand washing facility,NGO,Shofco,1629
36.85695667,-1.26366,1020,Mathare,Mathare 4b,Flood light,Individual (eg business owner),Adopt a light,1651.2
36.85506,-1.262306667,1021,Mathare,Gitathuru,Flood light,County government,County government,1635.2
36.85497833,-1.262135,1022,Mathare,Gitathuru,Flood light,County government,County,1635.8
36.85472833,-1.261736667,1023,Mathare,Gitathuru,Flood light,County government,County,1636.2
36.85392333,-1.260946667,1024,Mathare,Gitathuru,Water point,Individual (eg business owner), ,1646.5
36.85460667,-1.261721667,1025,Mathare,Gitathuru,Flood light,County government,County,1636.6
36.85425833,-1.26053,1026,Mathare,Gitathuru,Water point,Individual (eg business owner), ,1645.7
36.85425,-1.260493333,1027,Mathare,Gitathuru,Water point,Individual (eg business owner), ,1639.8
36.85469667,-1.261633333,1028,Mathare,Gitathuru,Water point,Individual (eg business owner),Patty,1652.5
36.85431667,-1.260503333,1029,Mathare,Gitathuru,Water point,Individual (eg business owner), ,1639.8
36.85443333,-1.261481667,1030,Mathare,Gitathuru,Flood light,County government,County,1645.3
36.84608167,-1.266318333,1031,Mathare,Village 1,Pharmacy / chemist,Missing Values, ,1589.5
36.85431667,-1.261405,1032,Mathare,Gitathuru,Flood light,County government,County,1645
36.85430167,-1.26141,1033,Mathare,Gitathuru,Pharmacy / chemist,Missing Values, ,1644.8
36.85413667,-1.261378333,1034,Mathare,Gitathuru,Education Facility,Individual (eg business owner),Genesis,1636
36.85396833,-1.261143333,1035,Mathare,Gitathuru,Flood light,County government,County,1632.5
36.84612167,-1.266513333,1036,Mathare,Village 1,Transport stops (matatus/ boda-boda) - formal & informal,Individual (eg business owner), ,1590.9
36.85372667,-1.260998333,1037,Mathare,Gitathuru,Flood light,Individual (eg business owner),Adopt alight,1634
36.85396167,-1.261041667,1038,Mathare,Gitathuru,Education Facility,Individual (eg business owner),Parents,1634.1
36.85389333,-1.261033333,1039,Mathare,Gitathuru,Hand washing facility,Individual (eg business owner),Was soko,1634.2
36.853985,-1.260565,1040,Mathare,Gitathuru,Water point,County government,County,1634.2
36.84619167,-1.266525,1041,Mathare,Village 1,Transport stops (matatus/ boda-boda) - formal & informal,No one, ,1591
36.854045,-1.260315,1042,Mathare,Gitathuru,Water point,Individual (eg business owner),County,1634.8
36.85427333,-1.260426667,1043,Mathare,Gitathuru,Religious facility,Missing Values, ,1615.3
36.84592167,-1.266608333,1044,Mathare,Village 1,Juakali/ artisan shade / garage,Missing Values, ,1592.6
36.84605333,-1.266585,1045,Mathare,Village 1,Other,Individual (eg business owner), ,1592.6
36.84591667,-1.266601667,1046,Mathare,Village 1,Other,Individual (eg business owner), ,1592.1
36.85467,-1.261446667,1047,Mathare,Gitathuru,Water point,Individual (eg business owner), ,1622.8
36.854665,-1.261501667,1048,Mathare,Gitathuru,Water point,Individual (eg business owner), ,1622.3
36.85463,-1.26178,1049,Mathare,Gitathuru,Communal sanitation facility (eg toilet),Individual (eg business owner), ,1625
36.84618167,-1.266041667,1050,Mathare,Village 1,Education Facility,Individual (eg business owner), ,1592.1
36.84565833,-1.266165,1051,Mathare,Village 1,Hand washing facility,NGO,Royal Norwegian Embassy and Independent Medico Legal unit,1597.4
36.84603833,-1.265933333,1052,Mathare,Village 1,Hand washing facility,NGO,Royal Norwegian Embassy,1597.6
36.850375,-1.263238333,1053,Mathare,Kosovo,Education Facility,Community group,Ndugiri,1617.8
36.84927,-1.263383333,1054,Mathare,Kosovo,Water point,Individual (eg business owner),Ndugiri,1618
36.84960333,-1.26327,1055,Mathare,Kosovo,Hand washing facility,Individual (eg business owner),Ndugiri,1618
36.85449167,-1.26079,1056,Mathare,Gitathuru,Communal sanitation facility (eg toilet),County government,County,1615.3
36.85495333,-1.26145,1057,Mathare,Gitathuru,Hand washing facility,Individual (eg business owner),Pasaris,1601.5
36.85536333,-1.261835,1058,Mathare,Gitathuru,Hand washing facility,Community group,County,1604
36.85527167,-1.261915,1059,Mathare,Gitathuru,Water point,County government,County,1602.5
36.85510667,-1.262261667,1060,Mathare,Gitathuru,Education Facility,Individual (eg business owner),Mary Wallace,1612.6
36.85501167,-1.2622,1061,Mathare,Gitathuru,Flood light,County government,county,1657.8
36.85509167,-1.262228333,1062,Mathare,Gitathuru,Water point,Individual (eg business owner),Nairobi water,1634.2
36.85472667,-1.261736667,1063,Mathare,Gitathuru,Water point,Individual (eg business owner),Nairobi water,1634.2
